Column Name, P-value, KS Score, Group 1 Min, Group 1 Q1, Group 1 Median, Group 1 Q3, Group 1 Max, Group 2 Min, Group 2 Q1, Group 2 Median, Group 2 Q3, Group 2 Max
K01131, 1.0531631122745466e-10, 0.9016393442622946, 0, 0, 7.66871863646e-7, 0.00000573870307507, 0.0000116001000112, 0, 0.0000313260651322, 0.0000727949432367, 0.000146382604703, 54
K07114, 1.0531631122745466e-10, 0.9016393442622946, 0.0000914768416558, 0.000262706550394, 0.00034121044261, 0.000430533416544, 0.00088933343922, 0.0000914768416558, 0.00270751987961, 0.00405524943522, 0.00649313270439, 62
K03797, 1.0531631122745466e-10, 0.9016393442622946, 0.0000719170192376, 0.000149441620123, 0.00022613877389, 0.000291500953307, 0.000374140978925, 0.0000719170192376, 0.000689504210712, 0.00113157590755, 0.0013877388504, 62
K10706, 1.0531631122745466e-10, 0.9016393442622946, 7.74803423249e-7, 0.0000130696347533, 0.0000189597982815, 0.0000248888369567, 0.0000288406181417, 7.74803423249e-7, 0.0000488951571832, 0.0000665154288877, 0.000107054537436, 62
K12600, 1.0531631122745466e-10, 0.9016393442622946, 0.000024012149016, 0.0000555358038142, 0.0000907661127813, 0.000131481235967, 0.000148017576754, 0.000024012149016, 0.000330112111738, 0.000629136982996, 0.000835291134217, 62
K07796, 1.0531631122745466e-10, 0.9016393442622946, 0, 0.00000104653132527, 0.0000205755624389, 0.0000803574851369, 0.000114334436673, 0, 0.000338080054917, 0.000620767113012, 0.000982049745269, 59
K07647, 1.0531631122745466e-10, 0.9016393442622946, 3.47636387117e-7, 0.00000550582962595, 0.0000166373958444, 0.0000354961182223, 0.0000660180608275, 3.47636387117e-7, 0.000170366739029, 0.00027522318187, 0.000455067531288, 62
K03585, 1.0531631122745466e-10, 0.9016393442622946, 4.09915062948e-7, 0.0000251003086899, 0.0000550043186697, 0.000230842313356, 0.000312949383396, 4.09915062948e-7, 0.000775134740836, 0.00133387142245, 0.00187939283689, 62
K01130, 1.3856915614951504e-10, 0.8981880931837787, 9.6459817856e-7, 0.0000118857526885, 0.0000633412833876, 0.000163379138709, 0.000518089603716, 9.6459817856e-7, 0.00143177281164, 0.002450543554, 0.00406362976083, 62
K00677, 1.3856915614951504e-10, 0.8981880931837787, 0, 0.00000447916421303, 0.0000204883821666, 0.0000574495403865, 0.000104943637725, 0, 0.000216442456644, 0.000372071500419, 0.00049675951338, 60
K00718, 2.7324453810706473e-10, 0.8852459016393438, 0, 0, 9.57202148111e-7, 0.0000156544514451, 0.0000431602789715, 0, 0.0000988361583778, 0.000244778152519, 0.000458199803009, 53
K14385, 2.7324453810706473e-10, 0.8852459016393438, 0, 0, 5.15765029547e-8, 0.00000359019562503, 0.00000565726939933, 0, 0.0000145700847715, 0.0000334069508464, 0.0000648691591441, 52
K00856, 2.7324453810706473e-10, 0.8852459016393438, 0, 0, 0.0000166516193461, 0.0000342131883318, 0.0000532046571704, 0, 0.000108532775848, 0.000234950601275, 0.000331943482292, 56
K00693, 2.7324453810706473e-10, 0.8852459016393438, 0, 0, 0, 0.0000123303828736, 0.000034088901988, 0, 0.0000950036538534, 0.000257245077727, 0.000416709465015, 50
K06138, 2.7324453810706473e-10, 0.8852459016393438, 0, 0, 0, 0.00000310507818515, 0.0000107281564292, 0, 0.0000228081945365, 0.0000594737193499, 0.000142474578234, 50
K07239, 2.7324453810706473e-10, 0.8852459016393438, 0, 0, 8.7332699561e-7, 0.0000232440128277, 0.0000496819588293, 0, 0.000164542502893, 0.000286302556133, 0.00050180705686, 53
